"text" "is_lure" "key" "yes_key" "rt" "group" "code" "old" "correct" "success"
"533" "b'mailman'" "critical past" "l" "l" 1.45499623638898 0 "kw32ee" TRUE FALSE FALSE
"534" "b'plane'" "neutral" "a" "l" 0.963503406170275 0 "kw32ee" FALSE FALSE TRUE
"535" "b'user experience designer'" "critical future" "l" "l" 2.29947174758854 0 "kw32ee" TRUE FALSE FALSE
"536" "b'legs'" "correct" "l" "l" 1.12603234684138 0 "kw32ee" TRUE TRUE TRUE
"537" "b'management consultant'" "critical future" "a" "l" 2.00791272145034 0 "kw32ee" FALSE FALSE TRUE
"538" "b'snooze'" "correct" "a" "l" 1.7663678549543 0 "kw32ee" FALSE TRUE FALSE
"539" "b'tired'" "correct" "l" "l" 1.00638995874579 0 "kw32ee" TRUE TRUE TRUE
"540" "b'ugly'" "neutral" "a" "l" 0.860921540837808 0 "kw32ee" FALSE FALSE TRUE
"541" "b'bank'" "correct" "l" "l" 0.729538357230922 0 "kw32ee" TRUE TRUE TRUE
"542" "b'secrtetary'" "critical past" "a" "l" 0.850768292797511 0 "kw32ee" FALSE FALSE TRUE
"543" "b'scientist'" "critical future" "a" "l" 0.823363695581065 0 "kw32ee" FALSE FALSE TRUE
"544" "b'risk manager'" "critical future" "a" "l" 1.00536687259773 0 "kw32ee" FALSE FALSE TRUE
"545" "b'machine learning specialist'" "critical future" "a" "l" 1.29992844811386 0 "kw32ee" FALSE FALSE TRUE
"546" "b'social media manager'" "correct" "l" "l" 1.00644319771163 0 "kw32ee" TRUE TRUE TRUE
"547" "b'kiwi'" "correct" "l" "l" 0.925067438694896 0 "kw32ee" TRUE TRUE TRUE
"548" "b'accountant'" "critical past" "a" "l" 1.0389298711325 0 "kw32ee" FALSE FALSE TRUE
"549" "b'coal'" "neutral" "a" "l" 0.908058230599636 0 "kw32ee" FALSE FALSE TRUE
"550" "b'wood'" "correct" "l" "l" 0.646861130006073 0 "kw32ee" TRUE TRUE TRUE
"551" "b'door'" "neutral" "a" "l" 1.01145664055002 0 "kw32ee" FALSE FALSE TRUE
"552" "b'aunt'" "neutral" "a" "l" 1.34662671819933 0 "kw32ee" FALSE FALSE TRUE
"553" "b'muscle'" "neutral" "l" "l" 0.792384390464576 0 "kw32ee" TRUE FALSE FALSE
"554" "b'construction draftsman'" "critical past" "a" "l" 1.46362800459428 0 "kw32ee" FALSE FALSE TRUE
"555" "b'radio'" "correct" "l" "l" 0.835608016248443 0 "kw32ee" TRUE TRUE TRUE
"556" "b'ripe'" "correct" "l" "l" 1.45212962137339 1 "kz97gf" TRUE TRUE TRUE
"557" "b'accountant'" "critical past" "a" "l" 1.81658021350449 1 "kz97gf" FALSE FALSE TRUE
"558" "b'wood'" "correct" "a" "l" 5.55023274042469 1 "kz97gf" FALSE TRUE FALSE
"559" "b'syringe'" "neutral" "a" "l" 1.31868985454457 1 "kz97gf" FALSE FALSE TRUE
"560" "b'snooze'" "correct" "a" "l" 1.32067249378269 1 "kz97gf" FALSE TRUE FALSE
"561" "b'scientist'" "critical future" "a" "l" 1.45051066911401 1 "kz97gf" FALSE FALSE TRUE
"562" "b'door'" "neutral" "l" "l" 2.30300930127851 1 "kz97gf" TRUE FALSE FALSE
"563" "b'bike'" "correct" "a" "l" 0.833573118721688 1 "kz97gf" FALSE TRUE FALSE
"564" "b'fish'" "neutral" "a" "l" 1.02865462116461 1 "kz97gf" FALSE FALSE TRUE
"565" "b'chilly'" "correct" "l" "l" 1.33785397743304 1 "kz97gf" TRUE TRUE TRUE
"566" "b'construction draftsman'" "critical past" "a" "l" 1.64305245623291 1 "kz97gf" FALSE FALSE TRUE
"567" "b'mailman'" "critical past" "a" "l" 2.00821053819891 1 "kz97gf" FALSE FALSE TRUE
"568" "b'valley'" "correct" "l" "l" 0.678792238522874 1 "kz97gf" TRUE TRUE TRUE
"569" "b'scaffolding worker'" "correct" "a" "l" 3.40178783900046 1 "kz97gf" FALSE TRUE FALSE
"570" "b'risk manager'" "critical future" "a" "l" 0.992437619986958 1 "kz97gf" FALSE FALSE TRUE
"571" "b'machine learning specialist'" "critical future" "a" "l" 0.703686515937079 1 "kz97gf" FALSE FALSE TRUE
"572" "b'secrtetary'" "critical past" "a" "l" 1.43417650556512 1 "kz97gf" FALSE FALSE TRUE
"573" "b'smith'" "correct" "l" "l" 0.895437428202058 1 "kz97gf" TRUE TRUE TRUE
"574" "b'sock'" "neutral" "a" "l" 1.11187575888471 1 "kz97gf" FALSE FALSE TRUE
"575" "b'coal'" "neutral" "a" "l" 0.697787346387486 1 "kz97gf" FALSE FALSE TRUE
"576" "b'management consultant'" "critical future" "a" "l" 1.30831323005987 1 "kz97gf" FALSE FALSE TRUE
"577" "b'piano'" "correct" "l" "l" 1.29486450896002 1 "kz97gf" TRUE TRUE TRUE
"578" "b'radio'" "correct" "l" "l" 0.65014435230114 1 "kz97gf" TRUE TRUE TRUE
"579" "b'muscle'" "neutral" "a" "l" 0.822646473809073 1 "kz97gf" FALSE FALSE TRUE
"580" "b'tired'" "correct" "l" "l" 1.04444806492211 1 "kz97gf" TRUE TRUE TRUE
"581" "b'royal'" "neutral" "a" "l" 0.905769794480875 1 "kz97gf" FALSE FALSE TRUE
"582" "b'bank'" "correct" "a" "l" 0.676308006310137 1 "kz97gf" FALSE TRUE FALSE
"583" "b'winter'" "correct" "l" "l" 0.688239440731195 1 "kz97gf" TRUE TRUE TRUE
"584" "b'aunt'" "neutral" "a" "l" 1.44349093316305 1 "kz97gf" FALSE FALSE TRUE
"585" "b'kiwi'" "correct" "l" "l" 0.640735314775156 1 "kz97gf" TRUE TRUE TRUE
"586" "b'ugly'" "neutral" "a" "l" 0.973943142960707 1 "kz97gf" FALSE FALSE TRUE
"587" "b'legs'" "correct" "l" "l" 1.58174490212878 1 "kz97gf" TRUE TRUE TRUE
"588" "b'user experience designer'" "critical future" "a" "l" 0.900974835041779 1 "kz97gf" FALSE FALSE TRUE
"589" "b'plane'" "neutral" "a" "l" 2.45543808245202 1 "kz97gf" FALSE FALSE TRUE
"590" "b'calm'" "neutral" "a" "l" 1.38791321286953 1 "kz97gf" FALSE FALSE TRUE
"591" "b'wine'" "neutral" "a" "l" 1.14717167628987 1 "kz97gf" FALSE FALSE TRUE
"592" "b'craftsman'" "critical past" "a" "l" 1.43574221969538 1 "kz97gf" FALSE FALSE TRUE
"593" "b'bike'" "correct" "a" "a" 8.03708382603509 0 "mg26bs" TRUE TRUE TRUE
"594" "b'royal'" "neutral" "l" "a" 1.11423767093038 0 "mg26bs" FALSE FALSE TRUE
"595" "b'management consultant'" "critical future" "l" "a" 1.29223830402407 0 "mg26bs" FALSE FALSE TRUE
"596" "b'chilly'" "correct" "a" "a" 4.43128372937099 0 "mg26bs" TRUE TRUE TRUE
"597" "b'piano'" "correct" "l" "a" 1.02061791196138 0 "mg26bs" FALSE TRUE FALSE
"598" "b'radio'" "correct" "a" "a" 0.916439198374064 0 "mg26bs" TRUE TRUE TRUE
"599" "b'kiwi'" "correct" "a" "a" 0.814385874100481 0 "mg26bs" TRUE TRUE TRUE
"600" "b'legs'" "correct" "a" "a" 0.860218850635647 0 "mg26bs" TRUE TRUE TRUE
"601" "b'user experience designer'" "critical future" "l" "a" 1.99282653045157 0 "mg26bs" FALSE FALSE TRUE
"602" "b'fish'" "neutral" "l" "a" 1.69608215734479 0 "mg26bs" FALSE FALSE TRUE
"603" "b'tired'" "correct" "a" "a" 1.13065772251866 0 "mg26bs" TRUE TRUE TRUE
"604" "b'secrtetary'" "critical past" "a" "a" 3.37174236060855 0 "mg26bs" TRUE FALSE FALSE
"605" "b'ripe'" "correct" "a" "a" 1.74771465325648 0 "mg26bs" TRUE TRUE TRUE
"606" "b'sock'" "neutral" "l" "a" 1.00428926461973 0 "mg26bs" FALSE FALSE TRUE
"607" "b'calm'" "neutral" "a" "a" 3.38679134847553 0 "mg26bs" TRUE FALSE FALSE
"608" "b'door'" "neutral" "l" "a" 1.05803624547298 0 "mg26bs" FALSE FALSE TRUE
"609" "b'muscle'" "neutral" "l" "a" 0.910542822570278 0 "mg26bs" FALSE FALSE TRUE
"610" "b'craftsman'" "critical past" "l" "a" 0.729204491188284 0 "mg26bs" FALSE FALSE TRUE
"611" "b'snooze'" "correct" "a" "a" 1.53040634480203 0 "mg26bs" TRUE TRUE TRUE
"612" "b'construction draftsman'" "critical past" "l" "a" 4.06749129334457 0 "mg26bs" FALSE FALSE TRUE
"613" "b'mailman'" "critical past" "l" "a" 2.5914185201691 0 "mg26bs" FALSE FALSE TRUE
"614" "b'social media manager'" "correct" "a" "a" 1.81466842547707 0 "mg26bs" TRUE TRUE TRUE
"615" "b'plane'" "neutral" "l" "a" 1.1404835188514 0 "mg26bs" FALSE FALSE TRUE
"616" "b'data analyst'" "neutral" "a" "a" 1.03771916573896 0 "mg26bs" TRUE FALSE FALSE
"617" "b'wood'" "correct" "a" "a" 1.98704432977684 0 "mg26bs" TRUE TRUE TRUE
"618" "b'valley'" "correct" "a" "a" 1.26745492407463 0 "mg26bs" TRUE TRUE TRUE
"619" "b'risk manager'" "critical future" "l" "a" 4.12725908806715 0 "mg26bs" FALSE FALSE TRUE
"620" "b'aunt'" "neutral" "l" "a" 1.29716194619868 0 "mg26bs" FALSE FALSE TRUE
"621" "b'ugly'" "neutral" "l" "a" 2.4516781018192 0 "mg26bs" FALSE FALSE TRUE
"622" "b'machine learning specialist'" "critical future" "l" "a" 3.672152845862 0 "mg26bs" FALSE FALSE TRUE
"623" "b'accountant'" "critical past" "l" "a" 1.14007845370907 0 "mg26bs" FALSE FALSE TRUE
"624" "b'wine'" "neutral" "l" "a" 2.13327958122136 0 "mg26bs" FALSE FALSE TRUE
"625" "b'bank'" "correct" "a" "a" 0.750551392118723 0 "mg26bs" TRUE TRUE TRUE
"626" "b'winter'" "correct" "a" "a" 0.975167871118174 0 "mg26bs" TRUE TRUE TRUE
"627" "b'syringe'" "neutral" "l" "a" 2.03902833114807 0 "mg26bs" FALSE FALSE TRUE
"628" "b'coal'" "neutral" "l" "a" 0.820245688204523 0 "mg26bs" FALSE FALSE TRUE
"629" "b'scientist'" "critical future" "a" "a" 2.61817783546394 0 "mg26bs" TRUE FALSE FALSE
"630" "b'craftsman'" "critical past" "a" "l" 4.58874894685323 0 "my48xp" FALSE FALSE TRUE
"631" "b'valley'" "correct" "l" "l" 1.55602868086589 0 "my48xp" TRUE TRUE TRUE
"632" "b'kiwi'" "correct" "a" "l" 1.77253765750629 0 "my48xp" FALSE TRUE FALSE
"633" "b'piano'" "correct" "a" "l" 2.64435604837217 0 "my48xp" FALSE TRUE FALSE
"634" "b'machine learning specialist'" "critical future" "l" "l" 2.28153578677939 0 "my48xp" TRUE FALSE FALSE
"635" "b'door'" "neutral" "a" "l" 1.10869851768985 0 "my48xp" FALSE FALSE TRUE
"636" "b'coal'" "neutral" "a" "l" 1.37533807328145 0 "my48xp" FALSE FALSE TRUE
"637" "b'data analyst'" "neutral" "l" "l" 1.15123232982842 0 "my48xp" TRUE FALSE FALSE
"638" "b'user experience designer'" "critical future" "a" "l" 1.13583001099778 0 "my48xp" FALSE FALSE TRUE
"639" "b'muscle'" "neutral" "a" "l" 2.98498285940786 0 "my48xp" FALSE FALSE TRUE
"640" "b'social media manager'" "correct" "a" "l" 1.51215780954499 0 "my48xp" FALSE TRUE FALSE
"641" "b'royal'" "neutral" "a" "l" 1.22676126037004 0 "my48xp" FALSE FALSE TRUE
"642" "b'syringe'" "neutral" "a" "l" 1.27258335933766 0 "my48xp" FALSE FALSE TRUE
"643" "b'ugly'" "neutral" "a" "l" 1.82848439579084 0 "my48xp" FALSE FALSE TRUE
"644" "b'secrtetary'" "critical past" "a" "l" 1.50641477314093 0 "my48xp" FALSE FALSE TRUE
"645" "b'calm'" "neutral" "a" "l" 2.14949566025098 0 "my48xp" FALSE FALSE TRUE
"646" "b'management consultant'" "critical future" "l" "l" 1.26151902623315 0 "my48xp" TRUE FALSE FALSE
"647" "b'aunt'" "neutral" "a" "l" 0.994053951251772 0 "my48xp" FALSE FALSE TRUE
"648" "b'accountant'" "critical past" "a" "l" 1.23320858604347 0 "my48xp" FALSE FALSE TRUE
"649" "b'snooze'" "correct" "a" "l" 0.934559147309301 0 "my48xp" FALSE TRUE FALSE
"650" "b'fish'" "neutral" "a" "l" 1.34377366272383 0 "my48xp" FALSE FALSE TRUE
"651" "b'radio'" "correct" "a" "l" 3.12091902693919 0 "my48xp" FALSE TRUE FALSE
"652" "b'winter'" "correct" "a" "l" 0.786741786579114 0 "my48xp" FALSE TRUE FALSE
"653" "b'chilly'" "correct" "a" "l" 0.890085011820702 0 "my48xp" FALSE TRUE FALSE
"654" "b'bike'" "correct" "a" "l" 2.02129256323769 0 "my48xp" FALSE TRUE FALSE
"655" "b'wine'" "neutral" "a" "l" 0.755214899630118 0 "my48xp" FALSE FALSE TRUE
"656" "b'sock'" "neutral" "a" "l" 0.947737951794807 0 "my48xp" FALSE FALSE TRUE
"657" "b'legs'" "correct" "l" "l" 1.29234643463224 0 "my48xp" TRUE TRUE TRUE
"658" "b'risk manager'" "critical future" "a" "l" 1.02361004696195 0 "my48xp" FALSE FALSE TRUE
"659" "b'mailman'" "critical past" "a" "l" 1.14149671732594 0 "my48xp" FALSE FALSE TRUE
"660" "b'construction draftsman'" "critical past" "a" "l" 1.02270499035149 0 "my48xp" FALSE FALSE TRUE
"661" "b'plane'" "neutral" "a" "l" 3.15644426284871 0 "my48xp" FALSE FALSE TRUE
"662" "b'bank'" "correct" "a" "l" 1.34104983359703 0 "my48xp" FALSE TRUE FALSE
"663" "b'ripe'" "correct" "l" "l" 0.166363965533492 0 "my48xp" TRUE TRUE TRUE
"664" "b'tired'" "correct" "a" "l" 2.35818208699857 0 "my48xp" FALSE TRUE FALSE
"665" "b'wood'" "correct" "a" "l" 1.26441796553445 0 "my48xp" FALSE TRUE FALSE
"666" "b'scientist'" "critical future" "a" "l" 1.02826521943098 0 "my48xp" FALSE FALSE TRUE
"667" "b'ripe'" "correct" "a" "a" 6.2721233999473 1 "nx54yl" TRUE TRUE TRUE
"668" "b'user experience designer'" "critical future" "l" "a" 2.87676749995444 1 "nx54yl" FALSE FALSE TRUE
"669" "b'accountant'" "critical past" "l" "a" 2.45981790003134 1 "nx54yl" FALSE FALSE TRUE
"670" "b'sock'" "neutral" "l" "a" 0.942225400009193 1 "nx54yl" FALSE FALSE TRUE
"671" "b'door'" "neutral" "a" "a" 1.60191379999742 1 "nx54yl" TRUE FALSE FALSE
"672" "b'scaffolding worker'" "correct" "a" "a" 1.53954780002823 1 "nx54yl" TRUE TRUE TRUE
"673" "b'royal'" "neutral" "l" "a" 1.43396240001312 1 "nx54yl" FALSE FALSE TRUE
"674" "b'bank'" "correct" "a" "a" 1.15359120001085 1 "nx54yl" TRUE TRUE TRUE
"675" "b'construction draftsman'" "critical past" "a" "a" 1.26228739996441 1 "nx54yl" TRUE FALSE FALSE
"676" "b'snooze'" "correct" "a" "a" 0.881259599991608 1 "nx54yl" TRUE TRUE TRUE
"677" "b'machine learning specialist'" "critical future" "l" "a" 1.5708803999587 1 "nx54yl" FALSE FALSE TRUE
"678" "b'winter'" "correct" "a" "a" 1.37558149994584 1 "nx54yl" TRUE TRUE TRUE
"679" "b'scientist'" "critical future" "l" "a" 1.43177809996996 1 "nx54yl" FALSE FALSE TRUE
"680" "b'valley'" "correct" "a" "a" 1.45450029999483 1 "nx54yl" TRUE TRUE TRUE
"681" "b'wine'" "neutral" "a" "a" 0.661000700027216 1 "nx54yl" TRUE FALSE FALSE
"682" "b'risk manager'" "critical future" "l" "a" 0.847476000024471 1 "nx54yl" FALSE FALSE TRUE
"683" "b'wood'" "correct" "a" "a" 0.822115699993446 1 "nx54yl" TRUE TRUE TRUE
"684" "b'radio'" "correct" "a" "a" 1.11802970001008 1 "nx54yl" TRUE TRUE TRUE
"685" "b'muscle'" "neutral" "l" "a" 0.931786700035445 1 "nx54yl" FALSE FALSE TRUE
"686" "b'calm'" "neutral" "a" "a" 0.727397500013467 1 "nx54yl" TRUE FALSE FALSE
"687" "b'kiwi'" "correct" "l" "a" 0.683240800048225 1 "nx54yl" FALSE TRUE FALSE
"688" "b'chilly'" "correct" "a" "a" 1.10555170004955 1 "nx54yl" TRUE TRUE TRUE
"689" "b'plane'" "neutral" "l" "a" 1.69328680000035 1 "nx54yl" FALSE FALSE TRUE
"690" "b'management consultant'" "critical future" "l" "a" 1.21533420000924 1 "nx54yl" FALSE FALSE TRUE
"691" "b'syringe'" "neutral" "l" "a" 1.76097970001865 1 "nx54yl" FALSE FALSE TRUE
"692" "b'bike'" "correct" "l" "a" 1.36869859998114 1 "nx54yl" FALSE TRUE FALSE
"693" "b'ugly'" "neutral" "l" "a" 1.00309110002127 1 "nx54yl" FALSE FALSE TRUE
"694" "b'coal'" "neutral" "l" "a" 0.635250599996652 1 "nx54yl" FALSE FALSE TRUE
"695" "b'legs'" "correct" "a" "a" 0.738887300016358 1 "nx54yl" TRUE TRUE TRUE
"696" "b'fish'" "neutral" "l" "a" 1.08907970000291 1 "nx54yl" FALSE FALSE TRUE
"697" "b'aunt'" "neutral" "a" "a" 4.03376880002907 1 "nx54yl" TRUE FALSE FALSE
"698" "b'piano'" "correct" "a" "a" 1.1191145000048 1 "nx54yl" TRUE TRUE TRUE
"699" "b'tired'" "correct" "a" "a" 2.00854740000796 1 "nx54yl" TRUE TRUE TRUE
"700" "b'secrtetary'" "critical past" "l" "a" 1.11614110000664 1 "nx54yl" FALSE FALSE TRUE
"701" "b'smith'" "correct" "l" "a" 1.531158400001 1 "nx54yl" FALSE TRUE FALSE
"702" "b'craftsman'" "critical past" "a" "a" 0.756017399951816 1 "nx54yl" TRUE FALSE FALSE
"703" "b'mailman'" "critical past" "l" "a" 0.996777800028212 1 "nx54yl" FALSE FALSE TRUE
"704" "b'user experience designer'" "critical future" "a" "a" 5.39379378114518 0 "of17xj" TRUE FALSE FALSE
"705" "b'bank'" "correct" "l" "a" 1.43298538260569 0 "of17xj" FALSE TRUE FALSE
"706" "b'fish'" "neutral" "l" "a" 2.27015335788292 0 "of17xj" FALSE FALSE TRUE
"707" "b'secrtetary'" "critical past" "l" "a" 0.746057010979712 0 "of17xj" FALSE FALSE TRUE
"708" "b'aunt'" "neutral" "l" "a" 0.898617283919521 0 "of17xj" FALSE FALSE TRUE
"709" "b'management consultant'" "critical future" "a" "a" 1.35713483935251 0 "of17xj" TRUE FALSE FALSE
"710" "b'ugly'" "neutral" "l" "a" 0.709650469233566 0 "of17xj" FALSE FALSE TRUE
"711" "b'muscle'" "neutral" "l" "a" 0.640291449892175 0 "of17xj" FALSE FALSE TRUE
"712" "b'radio'" "correct" "a" "a" 0.869527136373108 0 "of17xj" TRUE TRUE TRUE
"713" "b'syringe'" "neutral" "l" "a" 0.849414027798048 0 "of17xj" FALSE FALSE TRUE
"714" "b'chilly'" "correct" "a" "a" 0.949877584374008 0 "of17xj" TRUE TRUE TRUE
"715" "b'machine learning specialist'" "critical future" "a" "a" 1.39049462070398 0 "of17xj" TRUE FALSE FALSE
"716" "b'kiwi'" "correct" "l" "a" 1.04571551724712 0 "of17xj" FALSE TRUE FALSE
"717" "b'winter'" "correct" "a" "a" 0.586315363433641 0 "of17xj" TRUE TRUE TRUE
"718" "b'plane'" "neutral" "l" "a" 1.08947950428228 0 "of17xj" FALSE FALSE TRUE
"719" "b'craftsman'" "critical past" "l" "a" 0.83667568294004 0 "of17xj" FALSE FALSE TRUE
"720" "b'legs'" "correct" "a" "a" 0.681995826900675 0 "of17xj" TRUE TRUE TRUE
"721" "b'piano'" "correct" "a" "a" 0.813197026618582 0 "of17xj" TRUE TRUE TRUE
"722" "b'coal'" "neutral" "l" "a" 0.699101943319874 0 "of17xj" FALSE FALSE TRUE
"723" "b'social media manager'" "correct" "a" "a" 1.00567980280084 0 "of17xj" TRUE TRUE TRUE
"724" "b'royal'" "neutral" "l" "a" 0.884283078036788 0 "of17xj" FALSE FALSE TRUE
"725" "b'sock'" "neutral" "l" "a" 1.45531460847815 0 "of17xj" FALSE FALSE TRUE
"726" "b'accountant'" "critical past" "l" "a" 0.787874599190218 0 "of17xj" FALSE FALSE TRUE
"727" "b'wine'" "neutral" "a" "a" 0.787143055983506 0 "of17xj" TRUE FALSE FALSE
"728" "b'calm'" "neutral" "a" "a" 0.818364973672942 0 "of17xj" TRUE FALSE FALSE
"729" "b'scientist'" "critical future" "l" "a" 0.712271324596259 0 "of17xj" FALSE FALSE TRUE
"730" "b'snooze'" "correct" "l" "a" 0.73822106395437 0 "of17xj" FALSE TRUE FALSE
"731" "b'bike'" "correct" "a" "a" 0.747355893044187 0 "of17xj" TRUE TRUE TRUE
"732" "b'wood'" "correct" "a" "a" 0.771990714756612 0 "of17xj" TRUE TRUE TRUE
"733" "b'valley'" "correct" "l" "a" 0.715882537444486 0 "of17xj" FALSE TRUE FALSE
"734" "b'data analyst'" "neutral" "a" "a" 1.10175602440813 0 "of17xj" TRUE FALSE FALSE
"735" "b'risk manager'" "critical future" "a" "a" 1.7282065228892 0 "of17xj" TRUE FALSE FALSE
"736" "b'ripe'" "correct" "a" "a" 0.618190891404993 0 "of17xj" TRUE TRUE TRUE
"737" "b'mailman'" "critical past" "l" "a" 0.712014434589037 0 "of17xj" FALSE FALSE TRUE
"738" "b'construction draftsman'" "critical past" "l" "a" 2.00193485320688 0 "of17xj" FALSE FALSE TRUE
"739" "b'tired'" "correct" "l" "a" 1.39245609297541 0 "of17xj" FALSE TRUE FALSE
"740" "b'door'" "neutral" "l" "a" 0.75890952917598 0 "of17xj" FALSE FALSE TRUE
"741" "b'royal'" "neutral" "a" "l" 2.25447438844731 0 "of42nj" FALSE FALSE TRUE
"742" "b'user experience designer'" "critical future" "a" "l" 3.25103079954624 0 "of42nj" FALSE FALSE TRUE
"743" "b'snooze'" "correct" "l" "l" 1.27166956171459 0 "of42nj" TRUE TRUE TRUE
"744" "b'bike'" "correct" "l" "l" 2.26757875642124 0 "of42nj" TRUE TRUE TRUE
"745" "b'plane'" "neutral" "a" "l" 2.19951102769573 0 "of42nj" FALSE FALSE TRUE
"746" "b'construction draftsman'" "critical past" "a" "l" 1.1181339898294 0 "of42nj" FALSE FALSE TRUE
"747" "b'muscle'" "neutral" "a" "l" 1.76006039831009 0 "of42nj" FALSE FALSE TRUE
"748" "b'wine'" "neutral" "a" "l" 1.12860202542197 0 "of42nj" FALSE FALSE TRUE
"749" "b'valley'" "correct" "l" "l" 0.970509960332492 0 "of42nj" TRUE TRUE TRUE
"750" "b'coal'" "neutral" "a" "l" 1.45580262529984 0 "of42nj" FALSE FALSE TRUE
"751" "b'wood'" "correct" "l" "l" 1.04444368896657 0 "of42nj" TRUE TRUE TRUE
"752" "b'tired'" "correct" "l" "l" 0.809685025631552 0 "of42nj" TRUE TRUE TRUE
"753" "b'scientist'" "critical future" "a" "l" 1.93631621620261 0 "of42nj" FALSE FALSE TRUE
"754" "b'risk manager'" "critical future" "a" "l" 1.7296174944704 0 "of42nj" FALSE FALSE TRUE
"755" "b'craftsman'" "critical past" "a" "l" 1.77086775746284 0 "of42nj" FALSE FALSE TRUE
"756" "b'ripe'" "correct" "l" "l" 1.25881792244218 0 "of42nj" TRUE TRUE TRUE
"757" "b'bank'" "correct" "l" "l" 1.07934847310844 0 "of42nj" TRUE TRUE TRUE
"758" "b'chilly'" "correct" "l" "l" 0.650685959573821 0 "of42nj" TRUE TRUE TRUE
"759" "b'sock'" "neutral" "a" "l" 1.57532854731107 0 "of42nj" FALSE FALSE TRUE
"760" "b'calm'" "neutral" "a" "l" 1.80726069029515 0 "of42nj" FALSE FALSE TRUE
"761" "b'social media manager'" "correct" "l" "l" 1.26186028849497 0 "of42nj" TRUE TRUE TRUE
"762" "b'fish'" "neutral" "a" "l" 2.60247218701443 0 "of42nj" FALSE FALSE TRUE
"763" "b'legs'" "correct" "l" "l" 1.19299781139489 0 "of42nj" TRUE TRUE TRUE
"764" "b'radio'" "correct" "a" "l" 1.16826952682004 0 "of42nj" FALSE TRUE FALSE
"765" "b'syringe'" "neutral" "a" "l" 1.7522925187177 0 "of42nj" FALSE FALSE TRUE
"766" "b'accountant'" "critical past" "a" "l" 0.82491609920271 0 "of42nj" FALSE FALSE TRUE
"767" "b'piano'" "correct" "l" "l" 0.822856745162426 0 "of42nj" TRUE TRUE TRUE
"768" "b'data analyst'" "neutral" "a" "l" 0.908796369943047 0 "of42nj" FALSE FALSE TRUE
"769" "b'winter'" "correct" "l" "l" 1.66343689223231 0 "of42nj" TRUE TRUE TRUE
"770" "b'kiwi'" "correct" "l" "l" 1.83535302479049 0 "of42nj" TRUE TRUE TRUE
"771" "b'management consultant'" "critical future" "l" "l" 2.68060512487591 0 "of42nj" TRUE FALSE FALSE
"772" "b'door'" "neutral" "a" "l" 2.33180872927551 0 "of42nj" FALSE FALSE TRUE
"773" "b'mailman'" "critical past" "a" "l" 1.02911896465866 0 "of42nj" FALSE FALSE TRUE
"774" "b'secrtetary'" "critical past" "a" "l" 1.0904059951863 0 "of42nj" FALSE FALSE TRUE
"775" "b'ugly'" "neutral" "a" "l" 5.29214026571117 0 "of42nj" FALSE FALSE TRUE
"776" "b'machine learning specialist'" "critical future" "l" "l" 1.575470947746 0 "of42nj" TRUE FALSE FALSE
"777" "b'aunt'" "neutral" "a" "l" 1.4234491822881 0 "of42nj" FALSE FALSE TRUE
"778" "b'wine'" "neutral" "l" "a" 3.05900003399529 0 "or16is" FALSE FALSE TRUE
"779" "b'social media manager'" "correct" "a" "a" 1.99149248284084 0 "or16is" TRUE TRUE TRUE
"780" "b'data analyst'" "neutral" "a" "a" 2.07866959839885 0 "or16is" TRUE FALSE FALSE
"781" "b'mailman'" "critical past" "l" "a" 1.04191668810108 0 "or16is" FALSE FALSE TRUE
"782" "b'kiwi'" "correct" "a" "a" 1.41507524215285 0 "or16is" TRUE TRUE TRUE
"783" "b'user experience designer'" "critical future" "a" "a" 1.73291905944279 0 "or16is" TRUE FALSE FALSE
"784" "b'syringe'" "neutral" "l" "a" 0.958154189167544 0 "or16is" FALSE FALSE TRUE
"785" "b'ugly'" "neutral" "l" "a" 1.12669584287141 0 "or16is" FALSE FALSE TRUE
"786" "b'ripe'" "correct" "l" "a" 1.06454898645552 0 "or16is" FALSE TRUE FALSE
"787" "b'craftsman'" "critical past" "a" "a" 1.09247623366537 0 "or16is" TRUE FALSE FALSE
"788" "b'winter'" "correct" "a" "a" 0.983691172669751 0 "or16is" TRUE TRUE TRUE
"789" "b'management consultant'" "critical future" "a" "a" 1.84408251781679 0 "or16is" TRUE FALSE FALSE
"790" "b'royal'" "neutral" "l" "a" 2.06576865274837 0 "or16is" FALSE FALSE TRUE
"791" "b'fish'" "neutral" "a" "a" 1.1657001487456 0 "or16is" TRUE FALSE FALSE
"792" "b'accountant'" "critical past" "a" "a" 1.11755492026168 0 "or16is" TRUE FALSE FALSE
"793" "b'muscle'" "neutral" "a" "a" 1.03948729757485 0 "or16is" TRUE FALSE FALSE
"794" "b'piano'" "correct" "a" "a" 1.23666561259415 0 "or16is" TRUE TRUE TRUE
"795" "b'calm'" "neutral" "a" "a" 1.99384939254014 0 "or16is" TRUE FALSE FALSE
"796" "b'construction draftsman'" "critical past" "l" "a" 1.08096236577421 0 "or16is" FALSE FALSE TRUE
"797" "b'door'" "neutral" "l" "a" 0.852265474816704 0 "or16is" FALSE FALSE TRUE
"798" "b'tired'" "correct" "a" "a" 0.824747776345248 0 "or16is" TRUE TRUE TRUE
"799" "b'bike'" "correct" "a" "a" 0.670756808868646 0 "or16is" TRUE TRUE TRUE
"800" "b'aunt'" "neutral" "l" "a" 1.29063881264938 0 "or16is" FALSE FALSE TRUE
